OBJECTID,ADDRESS,LOCATION,STREET,PLACEMENT,RACKS,SPACES,GLOBALID,INSTALL_YR,INSTALL_MO,LAT,LON,shape,data_as_of,data_loaded_at,analysis_neighborhood,supervisor_district,SF Find Neighborhoods 2,Current Police Districts 2,Current Supervisor Districts 2,Analysis Neighborhoods 2,Analysis Neighborhoods - 2010 census tracts assigned to neighborhoods 2,"CBD, BID and GBD Boundaries as of 2017 2",Central Market/Tenderloin Boundary Polygon - Updated 2,Neighborhoods
14119,1465 Waller street,,Waller street,SIDEWALK,1,2,,2021,2,,,POINT (-122.447830913 37.768944226),12/29/2021 16:46,6/17/2024 10:17,Haight Ashbury,5,25,7,11,3,91,,,25
12403,1234 POLK ST,Quetzal,POLK,SIDEWALK,1,2,,2004,0,37.788463,-122.419975,POINT (-122.419974892 37.788463363),1/29/2020 12:38,6/17/2024 10:17,Nob Hill,3,50,4,3,21,11,10,,50
11202,1025 14th St,Mckinley Elementary School,14TH,SIDEWALK,2,4,,2016,7,37.767212,-122.436384,POINT (-122.436384088 37.767211668),1/29/2020 12:38,6/17/2024 10:17,Castro/Upper Market,8,113,7,5,5,182,,,113
11040,2539 MISSION ST,Evergreen Supermarket,MISSION,SIDEWALK,1,2,,2015,1,37.756414,-122.418472,POINT (-122.418471796 37.756414005),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,177,,,53
20349,1199 Mason Street,,Mason Street,SIDEWALK,2,4,,2022,6,,,POINT (-122.411344541 37.794481216),2/3/2023 15:10,6/17/2024 10:17,Nob Hill,3,16,6,3,21,13,,,16
12136,766 VALENCIA ST,Mission Bicycle Company,VALENCIA,SIDEWALK,5,10,,0,0,37.760644,-122.421782,POINT (-122.421781795 37.760644006),1/29/2020 12:38,6/17/2024 10:17,Mission,9,37,3,5,20,76,,,37
11419,1561 POWELL ST,GLOW Yoga SF,POWELL,SIDEWALK,1,2,,2015,1,37.799057999999995,-122.410746,POINT (-122.410746292 37.799058401),1/29/2020 12:38,6/17/2024 10:17,Chinatown,3,107,6,3,6,16,,,107
8693,1844 Market Street,N/A,Market Street,SIDEWALK,1,2,,2018,9,0,0,POINT (-122.424425162 37.77155301),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,8,27,7,5,9,37,9,,27
14313,965 Florida St,,Florida St,SIDEWALK,1,2,,2021,7,,,POINT (-122.410439037 37.756518006),12/29/2021 16:46,6/17/2024 10:17,Mission,9,53,3,2,20,195,,,53
10475,1657 POWELL ST,UNKNOWN,POWELL,SIDEWALK,1,2,,2006,0,37.799943,-122.411,POINT (-122.410999792 37.799943001),1/29/2020 12:38,6/17/2024 10:17,Chinatown,3,107,6,3,6,16,,,107
9738,500 CASTRO ST,Harvey's,CASTRO,SIDEWALK,1,2,,2011,9,37.760677,-122.435245,POINT (-122.435244793 37.760677007),1/29/2020 12:38,6/17/2024 10:17,Castro/Upper Market,8,38,3,5,5,171,9,,38
20284,3608 19th st,Dolores Outpost,19th st,SIDEWALK,2,4,,2022,2,,,POINT (-122.42390393 37.759959766),2/3/2023 15:10,6/17/2024 10:17,Mission,8,37,3,5,20,76,,,37
9565,2900 24TH ST,Alcoholics Anonymous,24TH,SIDEWALK,1,2,,2013,9,37.752893,-122.410259,POINT (-122.410258797 37.752893005),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,194,,,53
13524,100 O'farrell,Crate and Barrel,O'farrell,SIDEWALK,2,4,,2020,3,,,POINT (-122.406564238 37.786602912),6/19/2020 15:02,6/17/2024 10:17,Financial District/South Beach,3,19,6,3,8,43,5,,19
12151,143 Clement,Presidio Preschool,CLEMENT,SIDEWALK,1,2,,2016,11,37.783046999999996,-122.460595,POINT (-122.460595488 37.783046715),1/29/2020 12:38,6/17/2024 10:17,Inner Richmond,1,5,8,4,11,98,,,5
12642,368 7th Avenue,Smart & Final,7th Avenue,SIDEWALK,2,4,,2019,12,37.78163006,-122.4653906,POINT (-122.465390627 37.781630061),1/31/2020 14:21,6/17/2024 10:17,Inner Richmond,1,5,8,4,11,97,,,5
12308,790 VAN NESS AVE,Cafe Sapore,VAN NESS,SIDEWALK,1,2,,2010,0,37.782689999999995,-122.420327,POINT (-122.420326793 37.782690003),1/29/2020 12:38,6/17/2024 10:17,Tenderloin,5,20,4,10,36,132,,1,20
10356,1447 Powell Street,Various,POWELL,SIDEWALK,1,2,,2017,4,37.797858,-122.41044,POINT (-122.41043973 37.797858157),1/29/2020 12:38,6/17/2024 10:17,Chinatown,3,107,6,3,6,16,,,107
21795,"""6799"" Geary",Washington High School,Geary,SIDEWALK,1,2,,2024,2,,,POINT (-122.492143369 37.779636132),1/5/2024 14:18,6/17/2024 10:17,Outer Richmond,1,8,8,4,29,56,,,8
9146,3896 NORIEGA ST,Sunset Shapers,NORIEGA,SIDEWALK,2,4,,2015,1,37.753139,-122.505197,POINT (-122.505196683 37.753139012),1/29/2020 12:38,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,103,,,39
12415,1501 IRVING ST,Bastet's Kindle,IRVING,SIDEWALK,1,2,,2011,4,37.763445,-122.47406,POINT (-122.474059787 37.763445009),1/29/2020 12:38,6/17/2024 10:17,Inner Sunset,7,109,10,11,14,153,,,109
9012,700 Pennsylvania St,SFMTA,Pennsylvania St,SIDEWALK,2,4,,2018,4,0,0,POINT (-122.393549612 37.75692367),1/29/2020 12:38,6/17/2024 10:17,Potrero Hill,10,54,2,9,26,54,,,54
13542,2599 jackson,Alta Plaza Park,jackson,SIDEWALK,1,2,,2020,5,,,POINT (-122.437683116 37.792083029),6/19/2020 15:47,6/17/2024 10:17,Pacific Heights,2,102,4,6,30,8,,,102
13970,175 7th St,,,SIDEWALK,1,2,,2020,9,,,POINT (-122.409752662 37.77825675),12/31/2020 12:19,6/17/2024 10:17,South of Market,6,32,1,10,34,181,,1,32
10377,3042 16TH ST,Mission Hiring Hall,16TH,SIDEWALK,2,4,,2010,9,37.765226999999996,-122.420663,POINT (-122.420662794 37.765227004),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,89,,,53
9164,1599 HOWARD ST,Gaslamp,HOWARD,SIDEWALK,2,4,,2012,8,37.771754,-122.416537,POINT (-122.416536793 37.771754004),1/29/2020 12:38,6/17/2024 10:17,Mission,6,32,1,10,20,180,,,32
12411,1596 MARKET ST,Cupboard Pastry,MARKET,SIDEWALK,3,6,,2012,2,37.774573,-122.420522,POINT (-122.420521794 37.774573004),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,6,21,4,11,9,37,8,1,21
11025,460 GOUGH ST,Welcome Stranger,GOUGH,SIDEWALK,1,2,,2013,1,37.777598999999995,-122.422751,POINT (-122.422750793 37.777599003),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,5,21,4,11,9,70,8,,21
22094,Steiner St and Bush St,,Steiner St and Bush St,ROADWAY,2,4,,2023,12,,,POINT (-122.43504621 37.786675996),2/1/2024 13:22,6/17/2024 10:17,Pacific Heights,5,103,4,11,30,78,,,103
12237,564 SOUTH VAN NESS AVE,Muisca Cafe,SOUTH VAN NESS,SIDEWALK,1,2,,2015,1,37.764112,-122.417536,POINT (-122.417535795 37.764112005),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,89,,,53
9845,2600 18TH ST,Cooactive Health Communications,18TH,SIDEWALK,1,2,,2002,0,37.762131,-122.408466,POINT (-122.408465797 37.762131004),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,9,20,169,,,53
12818,999 Mission St,Monarch,Mission St,SIDEWALK,1,2,,2019,12,37.78108017,-122.408556,POINT (-122.408555956 37.781080167),1/31/2020 14:21,6/17/2024 10:17,South of Market,6,32,1,10,34,181,7,1,32
14334,607 Hayes Street,Suppenkuche,Hayes Street,SIDEWALK,1,2,,2021,11,,,POINT (-122.426537811 37.776437621),12/29/2021 16:46,6/17/2024 10:17,Hayes Valley,5,22,4,11,9,72,,,22
12433,2049 GROVE ST,New Traditions Elementary School,GROVE,SIDEWALK,2,4,,2012,2,37.77388,-122.450254,POINT (-122.450253789 37.773880006),1/29/2020 12:38,6/17/2024 10:17,Lone Mountain/USF,5,24,7,11,18,71,,,24
